"SiteID","Date","bap","Families"
"42.71208_-78.33084","2011-07-06",8.52,"Athericidae,Baetidae,Chironomidae,Elmidae,Heptageniidae,Isonychiidae,Leptohyphidae,Leuctridae,Perlidae,Psephenidae,Tipulidae"
"42.71246_-78.33088","2010-08-25",8.21,"Athericidae,Baetidae,Chironomidae,Elmidae,Heptageniidae,Hydropsychidae,Hydroptilidae,Isonychiidae,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Tipulidae"
"42.71556_-76.4075","2001-09-11",7.77,"Baetidae,Chironomidae,Corydalidae,Elmidae,Empididae,Ephemerellidae,Gomphidae,Helicopsychidae,Isonychiidae,Leptophlebiidae,OLIGOCHAETA,Perlidae,Psephenidae,Pteronarcidae,Tipulidae,Turbellaria"
"42.71653_-74.763312","2013-07-23",8.71,"Baetidae,Cambaridae,Chironomidae,Chloroperlidae,Elmidae,Glossosomatidae,Heptageniidae,Hydropsychidae,Leptophlebiidae,Leuctridae,OLIGOCHAETA,Philopotamidae,Pteronarcidae,Tipulidae"
"42.72083_-73.57166","2006-09-20",7.94,"Baetidae,Capniidae,Chironomidae,Corydalidae,Ephemerellidae,Glossosomatidae,Gomphidae,Heptageniidae,Hydropsychidae,Isonychiidae,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"42.72528_-73.36667","2012-07-05",8.13,"Baetidae,Brachycentridae,Chironomidae,Elmidae,Ephemerellidae,Hydropsychidae,Leuctridae,Perlidae,Simuliidae,Tipulidae"
"42.73444_-75.30972","2008-08-06",8.55,"Baetidae,Caenidae,Chironomidae,Elmidae,Gomphidae,Heptageniidae,Hydropsychidae,Isonychiidae,Perlidae,Psychomyiidae,Tipulidae"
"42.73786_-75.60087","2008-08-05",7.92,"Athericidae,Baetidae,Chironomidae,Elmidae,Ephemerellidae,Gomphidae,Hydropsychidae,Isonychiidae,Odontoceridae,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"42.739327_-75.435533","2013-07-25",8.68,"Aeshnidae,Athericidae,Baetidae,Cambaridae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Leuctridae,Odontoceridae,OLIGOCHAETA,Peltoperlidae,Perlidae,Philopotamidae,Psephenidae,Simuliidae,Tipulidae"
"42.74189_-75.55829","2008-08-05",7.86,"Baetidae,Caenidae,Chironomidae,Elmidae,Heptageniidae,Hydropsychidae,Isonychiidae,Odontoceridae,Philopotamidae,Polycentropodidae,Psephenidae,Tipulidae"
"42.74194_-76.26528","2011-09-02",7.85,"Baetidae,Brachycentridae,Chironomidae,Chloroperlidae,Elmidae,Empididae,Ephemerellidae,Gomphidae,Leuctridae,Perlodidae,Philopotamidae,Rhyacophilidae,Simuliidae"
"42.74457_-75.18231","2009-07-22",8.36,"Baetidae,Chironomidae,Elmidae,Ephemerellidae,Glossosomatidae,Heptageniidae,Isonychiidae,Perlidae,Philopotamidae,Psephenidae"
"42.74805_-73.56333","2006-09-20",8.27,"Baetidae,Chironomidae,Corydalidae,Glossosomatidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Simuliidae,Tipulidae"
"42.749_-77.346","2011-09-20",7.58,"Baetidae,Chironomidae,Elmidae,Isonychiidae,Leptophlebiidae,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Tipulidae"
"42.750713_-75.946167","2013-07-24",8.25,"Athericidae,Baetidae,Caenidae,Cambaridae,Chironomidae,Elmidae,Ephemerellidae,Ephemeridae,Gomphidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leuctridae,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"42.75195_-75.5325","2009-07-15",8.98,"Athericidae,Baetidae,Caenidae,Chironomidae,Elmidae,Ephemerellidae,Glossosomatidae,Heptageniidae,Isonychiidae,Leptophlebiidae,Leuctridae,Perlidae,Psephenidae,Simuliidae,Uenoidae"
"42.76056_-75.88667","2003-07-21",8.28,"Baetidae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leuctridae,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"42.76278_-75.27944","2012-08-14",7.7,"Athericidae,Caenidae,Cambaridae,Chironomidae,Elmidae,Empididae,Ephemerellidae,Heptageniidae,Hydropsychidae,Hydroptilidae,Isonychiidae,Perlidae,Philopotamidae,Psephenidae,Psychomyiidae,Turbellaria"
"42.77067_-74.12512","2009-07-08",7.96,"Baetidae,Cambaridae,Chironomidae,Elmidae,Glossosomatidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leuctridae,Perlidae,Philopotamidae,Psephenidae,Simuliidae,Tipulidae"
"42.77301_-74.12194","2009-07-08",8.21,"Baetidae,Cambaridae,Chironomidae,Elmidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,Leuctridae,Perlidae,Philopotamidae,Simuliidae,Tipulidae,Turbellaria"
"42.77601_-75.43191","2008-08-05",9,"Baetidae,Cambaridae,Chironomidae,Corydalidae,Elmidae,Glossosomatidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,Leuctridae,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Tipulidae"
"42.812638_-75.319855","2013-07-25",7.92,"Baetidae,Chironomidae,Corydalidae,Elmidae,Empididae,Gomphidae,Heptageniidae,Hydropsychidae,Isonychiidae,Odontoceridae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae"
"42.816_-77.328","2011-09-20",7.71,"Baetidae,Chironomidae,Chloroperlidae,Elmidae,Heptageniidae,Hydropsychidae,Perlidae,Perlodidae,Philopotamidae,Physidae,Psephenidae,Rhyacophilidae,Tipulidae,Turbellaria"
"42.8225_-73.32667","2012-07-05",8.45,"Athericidae,Baetidae,Brachycentridae,Caenidae,Chironomidae,Elmidae,Ephemerellidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,OLIGOCHAETA,Perlidae,Simuliidae,Tipulidae"
"42.83055_-73.625","2001-09-19",8.35,"Baetidae,Caenidae,Chironomidae,Elmidae,Ephemerellidae,Glossosomatidae,Heptageniidae,Hydropsychidae,Hydroptilidae,Isonychiidae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Tabanidae,Tipulidae"
"42.83167_-76.41278","2011-09-21",8.92,"Athericidae,Baetidae,Caenidae,Chironomidae,Elmidae,Ephemerellidae,Helicopsychidae,Heptageniidae,Hydropsychidae,OLIGOCHAETA,Philopotamidae,Polycentropodidae,Psephenidae,Sialidae,Tabanidae,Tipulidae"
"42.836399_-74.494499","2015-09-02",7.55,"Baetidae,Caenidae,Chironomidae,Elmidae,Heptageniidae,Hydropsychidae,Isonychiidae,Perlidae,Philopotamidae,Psephenidae,Psychomyiidae,Tipulidae"
"42.8394_-73.5065","2006-07-11",7.7,"Baetidae,Cambaridae,Chironomidae,Elmidae,Heptageniidae,Isonychiidae,Leptophlebiidae,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"42.84897_-75.60895","2008-08-05",8.38,"Athericidae,Baetidae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Uenoidae"
"42.8697_-73.5436","2006-07-11",8.33,"Athericidae,Baetidae,Cambaridae,Chironomidae,Elmidae,Glossosomatidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Simuliidae,Tabanidae,Turbellaria"
"42.8821_-75.19293","2009-07-15",7.92,"Brachycentridae,Chironomidae,Elmidae,Empididae,Heptageniidae,Hydropsychidae,Isonychiidae,OLIGOCHAETA,Philopotamidae,Rhyacophilidae,Tipulidae"
"42.91278_-73.43916","2006-07-11",8.35,"Athericidae,Baetidae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Gomphidae,Heptageniidae,Hydropsychidae,Leuctridae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Simuliidae,Tipulidae"
"42.91449_-74.2299","2010-07-27",8.43,"Athericidae,Baetidae,Caenidae,Chironomidae,Elmidae,Empididae,Heptageniidae,Hydropsychidae,Hydroptilidae,Isonychiidae,Leptoceridae,Perlidae,Philopotamidae,Psychomyiidae"
"42.91828_-74.13671","2005-08-16",9.24,"Athericidae,Baetidae,Caenidae,Chironomidae,Elmidae,Empididae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptohyphidae,Leuctridae,Perlidae,Philopotamidae,Psephenidae,Simuliidae"
"42.924_-76.082","2011-09-02",8.37,"Baetidae,Chironomidae,Chloroperlidae,Elmidae,Empididae,Ephemerellidae,Heptageniidae,Hydropsychidae,Leptophlebiidae,Leuctridae,OLIGOCHAETA,Perlodidae,Philopotamidae,Rhyacophilidae,Tipulidae"
"42.92472_-73.97056","2005-07-14",7.88,"Ancylidae,Athericidae,Baetidae,Caenidae,Chironomidae,Corydalidae,Elmidae,Empididae,Gomphidae,Helicopsychidae,Heptageniidae,Leptophlebiidae,OLIGOCHAETA,Perlidae,Philopotamidae,Polycentropodidae,Tipulidae"
"42.92611_-73.34361","2001-09-18",8.59,"Athericidae,Baetidae,Brachycentridae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,Philopotamidae,Rhyacophilidae,Simuliidae,Tipulidae"
"42.929861_-75.850017","2011-09-02",8.21,"Baetidae,Caenidae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Helicopsychidae,Heptageniidae,Hydropsychidae,Isonychiidae,Pelecypoda,Perlidae,Philopotamidae,Psephenidae,Psychomyiidae,Tipulidae"
"42.93_-73.466","2012-07-05",7.67,"Athericidae,Baetidae,Chironomidae,Corydalidae,Elmidae,Glossosomatidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"42.9325_-73.37222","2004-07-23",7.73,"Baetidae,Caenidae,Chironomidae,Elmidae,Ephemerellidae,Hydropsychidae,Isonychiidae,OLIGOCHAETA,Perlidae,Potamanthidae,Psephenidae,Rhyacophilidae,Tipulidae"
"42.93528_-73.5075","2006-07-11",8.63,"Baetidae,Caenidae,Chironomidae,Corydalidae,Elmidae,Empididae,Glossosomatidae,Gomphidae,Heptageniidae,Isonychiidae,Perlidae,Philopotamidae,Psephenidae,Psychomyiidae,Rhyacophilidae,Tipulidae"
"42.958_-75.832","2011-09-02",8.06,"Athericidae,Baetidae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Ephemeridae,Heptageniidae,Hydropsychidae,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Tipulidae"
"42.95972_-73.30917","2006-07-11",7.75,"Baetidae,Brachycentridae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Leptophlebiidae,Leuctridae,OLIGOCHAETA,Pteronarcidae,Simuliidae,Tipulidae"
"42.96_-75.43972","2000-08-15",7.51,"Athericidae,Baetidae,Chironomidae,Elmidae,Ephemerellidae,Leptohyphidae,Leptophlebiidae,OLIGOCHAETA,Perlidae,Rhyacophilidae,Simuliidae,Tipulidae"
"42.96806_-74.62861","2015-08-18",8.06,"Baetidae,Caenidae,Cambaridae,Chironomidae,Elmidae,Helicopsychidae,Heptageniidae,Hydropsychidae,Isonychiidae,Perlidae,Philopotamidae,Psephenidae"
"42.977_-74.22014","2010-07-27",8.37,"Aeshnidae,Athericidae,Baetidae,Chironomidae,Corydalidae,Elmidae,Empididae,Helicopsychidae,Heptageniidae,Hydropsychidae,Perlidae,Philopotamidae,Psephenidae,Psychomyiidae,Rhyacophilidae,Tipulidae"
"42.99917_-74.69917","2000-08-17",8.81,"Baetidae,Caenidae,Chironomidae,Corydalidae,Elmidae,Empididae,Heptageniidae,Hydroptilidae,Isonychiidae,Leptohyphidae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Psychomyiidae,Rhyacophilidae,Tipulidae"
"42_-76.522972","2012-08-21",8.03,"Baetidae,Caenidae,Elmidae,Empididae,Ephemerellidae,Heptageniidae,Hydropsychidae,Hydroptilidae,Isonychiidae,Leptohyphidae,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"43.001801_-74.5485","2015-08-18",8.2,"Athericidae,Baetidae,Brachycentridae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Glossosomatidae,Heptageniidae,Hydropsychidae,Isonychiidae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Tipulidae"
"43.00195_-74.53917","2005-08-16",8.24,"Athericidae,Brachycentridae,Chironomidae,Corydalidae,Elmidae,Empididae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leuctridae,Odontoceridae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Tipulidae,Turbellaria"
"43.00834_-73.62083","2006-07-13",7.89,"Aeshnidae,Amphipoda,Baetidae,Caenidae,Chironomidae,Elmidae,Empididae,Heptageniidae,Hydropsychidae,OLIGOCHAETA,Tipulidae"
"43.0163_-75.13735","2010-07-28",8.04,"Athericidae,Baetidae,Chironomidae,Corydalidae,Elmidae,Glossosomatidae,Heptageniidae,Isonychiidae,Leptophlebiidae,Leuctridae,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae"
"43.02722_-73.98944","2001-09-20",7.79,"Athericidae,Baetidae,Caenidae,Chironomidae,Elmidae,Ephemerellidae,Hydropsychidae,Isonychiidae,Psephenidae,Psychomyiidae,Rhyacophilidae,Simuliidae,Tipulidae"
"43.04028_-73.88972","2001-09-20",8.79,"Athericidae,Baetidae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Ephemeridae,Heptageniidae,Hydropsychidae,Isonychiidae,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Simuliidae"
"43.04111_-75.07278","2005-08-18",7.62,"Athericidae,Baetidae,Chironomidae,Elmidae,Empididae,Helicopsychidae,Heptageniidae,Isonychiidae,OLIGOCHAETA,Peltoperlidae,Perlidae,Philopotamidae,Psephenidae"
"43.07514_-74.142633","2012-07-25",8.65,"Athericidae,Baetidae,Brachycentridae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Gomphidae,Heptageniidae,Isonychiidae,Leptoceridae,Leptohyphidae,Perlidae,Perlodidae,Psephenidae,Rhyacophilidae,Tipulidae"
"43.0755_-74.0985","2001-09-19",8.45,"Baetidae,Chironomidae,Elmidae,Ephemerellidae,Glossosomatidae,Hydropsychidae,Isonychiidae,Lepidostomatidae,Leuctridae,Odontoceridae,Perlidae,Philopotamidae,Rhyacophilidae,Tipulidae"
"43.07867_-73.86497","2007-07-26",8.07,"Aeshnidae,Baetidae,Brachycentridae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Ephemeridae,Isonychiidae,Leuctridae,Perlidae,Perlodidae,Philopotamidae,Psephenidae,Rhyacophilidae,Tipulidae"
"43.07889_-74.47945","2015-08-18",8.05,"Baetidae,Brachycentridae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Gomphidae,Heptageniidae,Hydropsychidae,Hydroptilidae,Isonychiidae,Perlidae,Perlodidae,Philopotamidae,Psephenidae,Rhyacophilidae,Tipulidae"
"43.08278_-73.495","2006-07-12",8.6,"Baetidae,Caenidae,Chironomidae,Elmidae,Heptageniidae,Isonychiidae,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Simuliidae,Tipulidae"
"43.08805_-73.19778","2001-09-06",7.96,"Ancylidae,Baetidae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,OLIGOCHAETA,Perlidae,Perlodidae,Philopotamidae,Rhyacophilidae,Tipulidae"
"43.08833_-74.07806","2001-09-19",8.39,"Baetidae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,Perlidae,Philopotamidae,Psephenidae,Pteronarcidae,Rhyacophilidae,Tipulidae"
"43.09083_-73.51278","1999-08-25",8.15,"Baetidae,Caenidae,Chironomidae,Elmidae,Empididae,Ephemerellidae,Glossosomatidae,Helicopsychidae,Heptageniidae,Hydropsychidae,Hydroptilidae,Isonychiidae,Leptohyphidae,Perlidae,Philopotamidae,Simuliidae,Tipulidae"
"43.09361_-73.4625","2012-09-06",8.39,"Athericidae,Baetidae,Brachycentridae,Caenidae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Helicopsychidae,Heptageniidae,Hydropsychidae,Isonychiidae,OLIGOCHAETA,Perlidae,Philopotamidae,Potamanthidae,Psephenidae,Tipulidae"
"43.0975_-74.27944","2008-07-14",7.87,"Baetidae,Chironomidae,Corydalidae,Elmidae,Glossosomatidae,Isonychiidae,Leptohyphidae,Leuctridae,Perlidae,Philopotamidae,Rhyacophilidae,Tipulidae"
"43.10338_-73.272078","2012-07-05",7.52,"Baetidae,Brachycentridae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,OLIGOCHAETA,Perlidae,Psephenidae,Rhyacophilidae"
"43.105_-74.16222","2006-07-11",7.86,"Baetidae,Chironomidae,Corydalidae,Elmidae,Glossosomatidae,Heptageniidae,Leptophlebiidae,Leuctridae,OLIGOCHAETA,Perlidae,Psephenidae,Sialidae,Simuliidae,Tipulidae"
"43.10695_-74.76889","2008-08-08",8.86,"Baetidae,Brachycentridae,Chironomidae,Elmidae,Gomphidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptohyphidae,Odontoceridae,Perlidae,Philopotamidae,Tipulidae"
"43.11306_-74.75472","2006-07-31",7.56,"Athericidae,Baetidae,Caenidae,Chironomidae,Corydalidae,Gomphidae,Heptageniidae,Hydropsychidae,Isonychiidae,Philopotamidae,Simuliidae,Tipulidae"
"43.11333_-73.26583","2008-07-14",8.32,"Baetidae,Cambaridae,Chironomidae,Chloroperlidae,Dryopidae,Elmidae,Ephemerellidae,Gomphidae,Heptageniidae,Leuctridae,OLIGOCHAETA,Perlidae,Philopotamidae,Physidae,Pteronarcidae,Rhyacophilidae,Tipulidae"
"43.11538_-73.417097","2012-07-05",7.94,"Baetidae,Brachycentridae,Chironomidae,Elmidae,Ephemerellidae,Gyrinidae,Heptageniidae,Hydropsychidae,OLIGOCHAETA,Perlidae,Potamanthidae,Psychomyiidae,Tipulidae"
"43.12278_-74.775","2006-07-31",8.68,"Athericidae,Baetidae,Brachycentridae,Caenidae,Chironomidae,Elmidae,Ephemerellidae,Gomphidae,Heptageniidae,Isonychiidae,Perlidae,Philopotamidae,Psephenidae,Simuliidae,Tipulidae"
"43.12333_-74.7675","2000-08-16",7.6,"Athericidae,Baetidae,Brachycentridae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Perlidae,Philopotamidae,Simuliidae,Tipulidae"
"43.13055_-74.72305","2005-08-16",8.01,"Athericidae,Baetidae,Brachycentridae,Chironomidae,Corydalidae,Elmidae,Gomphidae,Helicopsychidae,Heptageniidae,Hydropsychidae,Lepidostomatidae,Leptohyphidae,Leptophlebiidae,Pelecypoda,Perlidae,Philopotamidae,Psephenidae,Sialidae"
"43.13075_-74.0755","2006-07-11",8.01,"Baetidae,Chironomidae,Corydalidae,Ephemerellidae,Glossosomatidae,Heptageniidae,Leptophlebiidae,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Simuliidae,Tipulidae"
"43.13248_-74.07489","2007-08-22",7.79,"Baetidae,Chironomidae,Elmidae,Ephemerellidae,Gomphidae,Heptageniidae,Lepidostomatidae,Leptophlebiidae,Leuctridae,Perlidae,Psychomyiidae,Rhyacophilidae,Tipulidae"
"43.139_-74.972","2006-08-09",8.62,"Baetidae,Caenidae,Chironomidae,Elmidae,Empididae,Ephemerellidae,Heptageniidae,Isonychiidae,OLIGOCHAETA,Perlidae,Philopotamidae,Polymitarcyidae,Psephenidae,Tipulidae"
"43.14528_-73.36472","2001-09-06",7.84,"Baetidae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Glossosomatidae,Heptageniidae,Hydropsychidae,Isonychiidae,OLIGOCHAETA,Perlidae,Perlodidae,Philopotamidae"
"43.14583_-73.05972","2001-09-06",9.06,"Athericidae,Baetidae,Brachycentridae,Chironomidae,Elmidae,Ephemerellidae,Helicopsychidae,Hydropsychidae,OLIGOCHAETA,Perlidae,Perlodidae,Rhyacophilidae"
"43.15_-73.7625","2007-07-10",8.43,"Athericidae,Baetidae,Caenidae,Chironomidae,Elmidae,Ephemerellidae,Glossosomatidae,Heptageniidae,Leuctridae,Perlidae,Philopotamidae,Psephenidae,Pteronarcidae,Rhyacophilidae,Simuliidae,Tipulidae"
"43.15139_-73.35389","2006-07-12",7.92,"Baetidae,Brachycentridae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Isonychiidae,Leptophlebiidae,Perlidae,Tipulidae"
"43.15306_-74.87944","2005-08-16",8.08,"Athericidae,Baetidae,Brachycentridae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Limnephilidae,OLIGOCHAETA,Pelecypoda,Peltoperlidae,Perlodidae,Philopotamidae,Rhyacophilidae,Simuliidae,Tipulidae"
"43.16139_-73.36916","2006-07-12",8.65,"Athericidae,Baetidae,Caenidae,Chironomidae,Elmidae,Ephemerellidae,Gyrinidae,Heptageniidae,Hydropsychidae,Hydroptilidae,Isonychiidae,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Tipulidae"
"43.16195_-73.05611","2001-09-06",8.97,"Baetidae,Baetiscidae,Chironomidae,Corydalidae,Elmidae,Empididae,Ephemerellidae,Glossosomatidae,Heptageniidae,Hydropsychidae,Hydroptilidae,Isonychiidae,OLIGOCHAETA,Philopotamidae,Rhyacophilidae,Tipulidae"
"43.16528_-75.02111","2005-08-16",7.76,"Athericidae,Baetidae,Chironomidae,Corydalidae,Elmidae,Empididae,Helicopsychidae,Isonychiidae,OLIGOCHAETA,Perlidae,Philopotamidae,Physidae,Psephenidae,Rhyacophilidae,Tipulidae"
"43.16624_-74.49462","2011-08-18",7.73,"Chironomidae,Chloroperlidae,Ephemerellidae,Hydropsychidae,Lepidostomatidae,Leptoceridae,Leuctridae,Odontoceridae,OLIGOCHAETA,Perlodidae,Phryganeidae,Tipulidae"
"43.17444_-75.00945","2006-08-09",9.15,"Athericidae,Baetidae,Caenidae,Chironomidae,Corydalidae,Elmidae,Empididae,Ephemerellidae,Heptageniidae,Isonychiidae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Tipulidae"
"43.18_-74.69639","2008-08-08",8.25,"Baetidae,Chironomidae,Corydalidae,Elmidae,Empididae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptohyphidae,Leuctridae,Odontoceridae,Perlidae,Philopotamidae,Pteronarcidae,Tipulidae"
"43.19722_-74.99","2005-08-16",8.29,"Athericidae,Baetidae,Chironomidae,Corydalidae,Elmidae,Empididae,Heptageniidae,Hydropsychidae,Hydroptilidae,Isonychiidae,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Tipulidae"
"43.19833_-73.65583","2007-07-10",7.6,"Baetidae,Chironomidae,Corydalidae,Elmidae,Glossosomatidae,Heptageniidae,Hydroptilidae,Isonychiidae,Philopotamidae,Psephenidae,Tipulidae"
"43.20833_-74.08083","2001-09-19",9,"Baetidae,Brachycentridae,Capniidae,Chironomidae,Elmidae,Empididae,Ephemerellidae,Glossosomatidae,OLIGOCHAETA,Perlidae,Philopotamidae,Pteronarcidae,Rhyacophilidae,Tipulidae,Uenoidae"
"43.21868_-75.0576","2010-07-28",9.43,"Athericidae,Baetidae,Caenidae,Chironomidae,Corydalidae,Elmidae,Empididae,Ephemerellidae,Heptageniidae,Hydropsychidae,Hydroptilidae,Isonychiidae,OLIGOCHAETA,Perlidae,Philopotamidae,Polymitarcyidae,Rhyacophilidae,Tipulidae,Uenoidae"
"43.22083_-74.10028","2006-07-11",7.73,"Baetidae,Chironomidae,Corydalidae,Ephemerellidae,Glossosomatidae,Heptageniidae,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Simuliidae,Tipulidae,Turbellaria"
"43.23639_-75.25278","2015-08-18",8.2,"Athericidae,Baetidae,Cambaridae,Chironomidae,Elmidae,Ephemerellidae,Helicopsychidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptoceridae,Philopotamidae,Psephenidae,Rhyacophilidae,Tipulidae"
"43.24222_-74.33195","2001-09-18",7.82,"Chironomidae,Corydalidae,Elmidae,Gomphidae,Heptageniidae,Hydropsychidae,Leuctridae,Limnephilidae,Peltoperlidae,Perlidae,Philopotamidae,Rhyacophilidae,Simuliidae,Tipulidae"
"43.24611_-75.15472","2005-08-17",8.34,"Athericidae,Baetidae,Chironomidae,Elmidae,Empididae,Helicopsychidae,Hydropsychidae,Odontoceridae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Simuliidae,Tipulidae,Turbellaria"
"43.25861_-75.61333","2006-07-27",8.47,"Amphipoda,Baetidae,Brachycentridae,Caenidae,Chironomidae,Elmidae,Empididae,Ephemerellidae,Gomphidae,Heptageniidae,Hydropsychidae,Isonychiidae,Lepidostomatidae,Leptohyphidae,OLIGOCHAETA,Philopotamidae,Potamanthidae,Tipulidae"
"43.26889_-73.95472","2006-07-11",7.82,"Athericidae,Baetidae,Brachycentridae,Chironomidae,Corydalidae,Elmidae,Hydropsychidae,Leptophlebiidae,Leuctridae,Peltoperlidae,Philopotamidae,Simuliidae,Tipulidae"
"43.2701_-74.0598","2006-07-11",8.35,"Athericidae,Baetidae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Glossosomatidae,Heptageniidae,Hydropsychidae,Perlidae,Philopotamidae,Pteronarcidae,Simuliidae,Tipulidae"
"43.27389_-75.64972","2001-09-12",7.94,"Athericidae,Baetidae,Brachycentridae,Chironomidae,Elmidae,Ephemerellidae,Glossosomatidae,Heptageniidae,Hydropsychidae,OLIGOCHAETA,Perlidae,Philopotamidae,Psychomyiidae,Sialidae"
"43.27391_-75.09595","2010-07-28",8.84,"Baetidae,Chironomidae,Chloroperlidae,Elmidae,Empididae,Ephemerellidae,Heptageniidae,Hydropsychidae,Leuctridae,Limnephilidae,Perlodidae,Rhyacophilidae,Tipulidae"
"43.29508_-74.192613","2012-07-25",8.45,"Athericidae,Baetidae,Brachycentridae,Chironomidae,Elmidae,Ephemerellidae,Gomphidae,Heptageniidae,Hydropsychidae,Isonychiidae,Lepidostomatidae,Leptophlebiidae,Odontoceridae,Perlidae,Tipulidae"
"43.302_-75.61794","2007-08-29",7.7,"Athericidae,Baetidae,Brachycentridae,Corydalidae,Elmidae,Gomphidae,Helicopsychidae,Heptageniidae,Hydropsychidae,Hydroptilidae,Isonychiidae,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"43.30854_-75.6181","2011-09-22",8.65,"Athericidae,Baetidae,Chironomidae,Elmidae,Ephemerellidae,Glossosomatidae,Heptageniidae,Hydropsychidae,Hydroptilidae,Isonychiidae,OLIGOCHAETA,Perlidae,Perlodidae,Philopotamidae,Polycentropodidae,Rhyacophilidae"
"43.31111_-74.01222","2006-07-11",8.43,"Athericidae,Baetidae,Chironomidae,Corydalidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Leptophlebiidae,Leuctridae,Perlidae,Philopotamidae,Psephenidae,Psychomyiidae,Pteronarcidae"
