"sample_id","coll_date","bap","WAVE","freq"
"505",412,"7/26/2006",7.93,"Perlidae",2
"506",412,"7/26/2006",7.93,"Philopotamidae",2
"507",412,"7/26/2006",7.93,"Polymitarcyidae",1
"508",412,"7/26/2006",7.93,"Isonychiidae",1
"509",412,"7/26/2006",7.93,"Hydroptilidae",1
"510",412,"7/26/2006",7.93,"Heptageniidae",3
"511",412,"7/26/2006",7.93,"Psephenidae",1
"512",416,"7/27/2006",8.66,"Perlidae",4
"513",416,"7/27/2006",8.66,"Athericidae",1
"514",416,"7/27/2006",8.66,"Brachycentridae",1
"515",416,"7/27/2006",8.66,"Caenidae",1
"516",416,"7/27/2006",8.66,"Philopotamidae",1
"517",416,"7/27/2006",8.66,"Heptageniidae",3
"518",416,"7/27/2006",8.66,"Isonychiidae",1
"519",416,"7/27/2006",8.66,"Psephenidae",1
"520",416,"7/27/2006",8.66,"Ephemerellidae",1
"521",419,"7/25/2006",6.44,"Perlidae",1
"522",419,"7/25/2006",6.44,"Isonychiidae",1
"523",419,"7/25/2006",6.44,"Psephenidae",1
"524",419,"7/25/2006",6.44,"Leptohyphidae",1
"525",422,"7/27/2006",6.34,"Philopotamidae",1
"526",422,"7/27/2006",6.34,"Hydroptilidae",1
"527",422,"7/27/2006",6.34,"Perlidae",1
"528",425,"7/26/2006",5.32,"Philopotamidae",1
"529",425,"7/26/2006",5.32,"Psephenidae",1
"530",425,"7/26/2006",5.32,"Heptageniidae",1
"531",427,"7/25/2006",8.01,"Perlidae",1
"532",427,"7/25/2006",8.01,"Athericidae",1
"533",427,"7/25/2006",8.01,"Brachycentridae",1
"534",427,"7/25/2006",8.01,"Philopotamidae",1
"535",427,"7/25/2006",8.01,"Heptageniidae",2
"536",427,"7/25/2006",8.01,"Pteronarcidae",1
"537",427,"7/25/2006",8.01,"Peltoperlidae",1
"538",427,"7/25/2006",8.01,"Capniidae",1
"539",427,"7/25/2006",8.01,"Ephemerellidae",1
"540",427,"7/25/2006",8.01,"Leuctridae",1
"541",428,"7/25/2006",8.09,"Perlidae",2
"542",428,"7/25/2006",8.09,"Athericidae",1
"543",428,"7/25/2006",8.09,"Caenidae",1
"544",428,"7/25/2006",8.09,"Philopotamidae",1
"545",428,"7/25/2006",8.09,"Heptageniidae",1
"546",428,"7/25/2006",8.09,"Corydalidae",1
"547",428,"7/25/2006",8.09,"Psephenidae",1
"548",428,"7/25/2006",8.09,"Odontoceridae",1
"549",429,"7/26/2006",6.52,"Philopotamidae",2
"550",429,"7/26/2006",6.52,"Heptageniidae",1
"551",434,"7/26/2006",8.32,"Caenidae",1
"552",434,"7/26/2006",8.32,"Philopotamidae",1
"553",434,"7/26/2006",8.32,"Psephenidae",2
"554",434,"7/26/2006",8.32,"Heptageniidae",3
"555",434,"7/26/2006",8.32,"Hydroptilidae",1
"556",434,"7/26/2006",8.32,"Isonychiidae",1
"557",434,"7/26/2006",8.32,"Perlidae",1
"558",434,"7/26/2006",8.32,"Gomphidae",1
"559",438,"7/25/2006",4.45,"Caenidae",1
"560",438,"7/25/2006",4.45,"Hydroptilidae",1
"561",441,"7/25/2006",7.72,"Philopotamidae",1
"562",441,"7/25/2006",7.72,"Polycentropodidae",1
"563",441,"7/25/2006",7.72,"Perlidae",1
"564",441,"7/25/2006",7.72,"Heptageniidae",1
"565",441,"7/25/2006",7.72,"Leptohyphidae",1
"566",441,"7/25/2006",7.72,"Leptophlebiidae",1
"567",442,"7/25/2006",8.74,"Perlidae",1
"568",442,"7/25/2006",8.74,"Brachycentridae",1
"569",442,"7/25/2006",8.74,"Ephemerellidae",2
"570",442,"7/25/2006",8.74,"Glossosomatidae",1
"571",442,"7/25/2006",8.74,"Heptageniidae",1
"572",442,"7/25/2006",8.74,"Corydalidae",1
"573",442,"7/25/2006",8.74,"Leptophlebiidae",1
"574",442,"7/25/2006",8.74,"Psephenidae",1
"575",442,"7/25/2006",8.74,"Capniidae",1
"576",442,"7/25/2006",8.74,"Perlodidae",1
"577",445,"7/27/2006",4.24,"Perlidae",1
"578",446,"7/25/2006",8.05,"Perlidae",2
"579",446,"7/25/2006",8.05,"Athericidae",1
"580",446,"7/25/2006",8.05,"Brachycentridae",1
"581",446,"7/25/2006",8.05,"Caenidae",1
"582",446,"7/25/2006",8.05,"Philopotamidae",1
"583",446,"7/25/2006",8.05,"Isonychiidae",1
"584",446,"7/25/2006",8.05,"Uenoidae",1
"585",446,"7/25/2006",8.05,"Corydalidae",1
"586",446,"7/25/2006",8.05,"Psephenidae",1
"587",446,"7/25/2006",8.05,"Heptageniidae",1
"588",446,"7/25/2006",8.05,"Ephemerellidae",1
"589",452,"7/13/2006",7.21,"Perlidae",2
"590",452,"7/13/2006",7.21,"Philopotamidae",1
"591",452,"7/13/2006",7.21,"Heptageniidae",3
"592",452,"7/13/2006",7.21,"Lepidostomatidae",1
"593",452,"7/13/2006",7.21,"Corydalidae",1
"594",452,"7/13/2006",7.21,"Leptophlebiidae",1
"595",452,"7/13/2006",7.21,"Pteronarcidae",1
"596",452,"7/13/2006",7.21,"Rhyacophilidae",1
"597",452,"7/13/2006",7.21,"Gomphidae",1
"598",455,"7/12/2006",7.82,"Perlidae",3
"599",455,"7/12/2006",7.82,"Philopotamidae",1
"600",455,"7/12/2006",7.82,"Heptageniidae",2
"601",455,"7/12/2006",7.82,"Corydalidae",1
"602",455,"7/12/2006",7.82,"Leptophlebiidae",1
"603",455,"7/12/2006",7.82,"Psephenidae",1
"604",458,"7/11/2006",7.82,"Athericidae",1
"605",458,"7/11/2006",7.82,"Philopotamidae",1
"606",458,"7/11/2006",7.82,"Leuctridae",1
"607",458,"7/11/2006",7.82,"Brachycentridae",1
"608",458,"7/11/2006",7.82,"Corydalidae",1
"609",458,"7/11/2006",7.82,"Leptophlebiidae",1
"610",458,"7/11/2006",7.82,"Peltoperlidae",1
"611",459,"7/13/2006",6.04,"Glossosomatidae",1
"612",459,"7/13/2006",6.04,"Corydalidae",1
"613",460,"7/12/2006",8.6,"Perlidae",1
"614",460,"7/12/2006",8.6,"Philopotamidae",1
"615",460,"7/12/2006",8.6,"Heptageniidae",3
"616",460,"7/12/2006",8.6,"Isonychiidae",1
"617",460,"7/12/2006",8.6,"Psephenidae",1
"618",460,"7/12/2006",8.6,"Rhyacophilidae",1
"619",460,"7/12/2006",8.6,"Caenidae",1
"620",470,"7/13/2006",7.89,"Caenidae",1
"621",470,"7/13/2006",7.89,"Heptageniidae",2
"622",474,"7/11/2006",7.93,"Perlidae",2
"623",474,"7/11/2006",7.93,"Philopotamidae",2
"624",474,"7/11/2006",7.93,"Psephenidae",2
"625",474,"7/11/2006",7.93,"Glossosomatidae",1
"626",474,"7/11/2006",7.93,"Isonychiidae",1
"627",474,"7/11/2006",7.93,"Corydalidae",1
"628",475,"7/11/2006",8.35,"Athericidae",1
"629",475,"7/11/2006",8.35,"Philopotamidae",1
"630",475,"7/11/2006",8.35,"Ephemerellidae",1
"631",475,"7/11/2006",8.35,"Leuctridae",1
"632",475,"7/11/2006",8.35,"Corydalidae",1
"633",475,"7/11/2006",8.35,"Heptageniidae",2
"634",475,"7/11/2006",8.35,"Perlidae",1
"635",475,"7/11/2006",8.35,"Psephenidae",1
"636",475,"7/11/2006",8.35,"Rhyacophilidae",1
"637",475,"7/11/2006",8.35,"Gomphidae",1
"638",477,"7/11/2006",8.1,"Brachycentridae",1
"639",477,"7/11/2006",8.1,"Philopotamidae",1
"640",477,"7/11/2006",8.1,"Ephemerellidae",1
"641",477,"7/11/2006",8.1,"Glossosomatidae",1
"642",477,"7/11/2006",8.1,"Isonychiidae",1
"643",477,"7/11/2006",8.1,"Perlidae",1
"644",477,"7/11/2006",8.1,"Psephenidae",1
"645",477,"7/11/2006",8.1,"Rhyacophilidae",1
"646",483,"7/11/2006",8.35,"Athericidae",1
"647",483,"7/11/2006",8.35,"Philopotamidae",1
"648",483,"7/11/2006",8.35,"Ephemerellidae",1
"649",483,"7/11/2006",8.35,"Heptageniidae",1
"650",483,"7/11/2006",8.35,"Glossosomatidae",1
"651",483,"7/11/2006",8.35,"Corydalidae",1
"652",483,"7/11/2006",8.35,"Perlidae",2
"653",483,"7/11/2006",8.35,"Pteronarcidae",1
"654",489,"7/11/2006",5.44,"Caenidae",1
"655",489,"7/11/2006",5.44,"Philopotamidae",1
"656",489,"7/11/2006",5.44,"Ephemeridae",1
"657",489,"7/11/2006",5.44,"Gomphidae",1
"658",490,"7/11/2006",8.98,"Perlidae",2
"659",490,"7/11/2006",8.98,"Athericidae",1
"660",490,"7/11/2006",8.98,"Brachycentridae",1
"661",490,"7/11/2006",8.98,"Ephemerellidae",2
"662",490,"7/11/2006",8.98,"Heptageniidae",3
"663",490,"7/11/2006",8.98,"Isonychiidae",1
"664",490,"7/11/2006",8.98,"Corydalidae",1
"665",490,"7/11/2006",8.98,"Gomphidae",1
"666",490,"7/11/2006",8.98,"Leptophlebiidae",1
"667",493,"7/11/2006",7.7,"Perlidae",2
"668",493,"7/11/2006",7.7,"Philopotamidae",1
"669",493,"7/11/2006",7.7,"Isonychiidae",1
"670",493,"7/11/2006",7.7,"Leptophlebiidae",1
"671",493,"7/11/2006",7.7,"Psephenidae",1
"672",493,"7/11/2006",7.7,"Heptageniidae",1
"673",496,"7/11/2006",6,"Philopotamidae",2
"674",496,"7/11/2006",6,"Brachycentridae",1
"675",496,"7/11/2006",6,"Perlidae",1
"676",496,"7/11/2006",6,"Psephenidae",1
"677",496,"7/11/2006",6,"Rhyacophilidae",1
"678",496,"7/11/2006",6,"Gomphidae",1
"679",500,"7/12/2006",9.27,"Ephemerellidae",4
"680",500,"7/12/2006",9.27,"Ephemeridae",1
"681",500,"7/12/2006",9.27,"Leuctridae",1
"682",500,"7/12/2006",9.27,"Uenoidae",1
"683",500,"7/12/2006",9.27,"Corydalidae",1
"684",500,"7/12/2006",9.27,"Leptophlebiidae",1
"685",500,"7/12/2006",9.27,"Psephenidae",1
"686",500,"7/12/2006",9.27,"Heptageniidae",1
"687",504,"7/13/2006",7.42,"Philopotamidae",1
"688",504,"7/13/2006",7.42,"Psephenidae",2
"689",504,"7/13/2006",7.42,"Corydalidae",1
"690",504,"7/13/2006",7.42,"Hydroptilidae",1
"691",504,"7/13/2006",7.42,"Rhyacophilidae",1
"692",504,"7/13/2006",7.42,"Ephemerellidae",1
"693",504,"7/13/2006",7.42,"Heptageniidae",1
"694",550,"8/23/2006",7.25,"Perlidae",1
"695",550,"8/23/2006",7.25,"Caenidae",1
"696",550,"8/23/2006",7.25,"Helicopsychidae",1
"697",550,"8/23/2006",7.25,"Hydroptilidae",1
"698",550,"8/23/2006",7.25,"Corydalidae",1
"699",550,"8/23/2006",7.25,"Heptageniidae",1
"700",551,"9/12/2006",6.92,"Perlidae",1
"701",551,"9/12/2006",6.92,"Athericidae",1
"702",551,"9/12/2006",6.92,"Philopotamidae",2
"703",551,"9/12/2006",6.92,"Psephenidae",2
"704",551,"9/12/2006",6.92,"Helicopsychidae",1
"705",551,"9/12/2006",6.92,"Heptageniidae",1
"706",552,"7/26/2006",6.52,"Polycentropodidae",1
"707",552,"7/26/2006",6.52,"Heptageniidae",1
"708",553,"7/11/2006",8.54,"Perlidae",1
"709",553,"7/11/2006",8.54,"Athericidae",1
"710",553,"7/11/2006",8.54,"Philopotamidae",1
"711",553,"7/11/2006",8.54,"Heptageniidae",3
"712",553,"7/11/2006",8.54,"Isonychiidae",1
"713",553,"7/11/2006",8.54,"Corydalidae",1
"714",553,"7/11/2006",8.54,"Pteronarcidae",1
"715",553,"7/11/2006",8.54,"Rhyacophilidae",2
"716",553,"7/11/2006",8.54,"Capniidae",1
"717",553,"7/11/2006",8.54,"Gomphidae",1
"718",555,"7/12/2006",7.87,"Athericidae",1
"719",555,"7/12/2006",7.87,"Brachycentridae",2
"720",555,"7/12/2006",7.87,"Caenidae",1
"721",555,"7/12/2006",7.87,"Ephemerellidae",2
"722",555,"7/12/2006",7.87,"Psephenidae",2
"723",555,"7/12/2006",7.87,"Isonychiidae",1
"724",555,"7/12/2006",7.87,"Corydalidae",1
"725",555,"7/12/2006",7.87,"Gomphidae",1
"726",555,"7/12/2006",7.87,"Perlidae",1
"727",555,"7/12/2006",7.87,"Leptophlebiidae",1
"728",558,"7/31/2006",6.41,"Heptageniidae",3
"729",558,"7/31/2006",6.41,"Isonychiidae",1
"730",558,"7/31/2006",6.41,"Perlidae",1
"731",558,"7/31/2006",6.41,"Psephenidae",1
"732",558,"7/31/2006",6.41,"Ephemerellidae",1
"733",560,"9/13/2006",6.94,"Isonychiidae",1
"734",560,"9/13/2006",6.94,"Heptageniidae",1
"735",560,"9/13/2006",6.94,"Philopotamidae",1
"736",561,"7/26/2006",4.19,"Psephenidae",1
"737",562,"8/23/2006",8.73,"Perlidae",1
"738",562,"8/23/2006",8.73,"Caenidae",1
"739",562,"8/23/2006",8.73,"Philopotamidae",1
"740",562,"8/23/2006",8.73,"Helicopsychidae",1
"741",562,"8/23/2006",8.73,"Isonychiidae",1
"742",562,"8/23/2006",8.73,"Heptageniidae",3
"743",562,"8/23/2006",8.73,"Psephenidae",1
"744",562,"8/23/2006",8.73,"Leptohyphidae",1
"745",563,"7/25/2006",7.73,"Philopotamidae",1
"746",563,"7/25/2006",7.73,"Corydalidae",1
"747",563,"7/25/2006",7.73,"Heptageniidae",2
"748",563,"7/25/2006",7.73,"Leptophlebiidae",1
"749",568,"8/22/2006",6.05,"Philopotamidae",1
"750",568,"8/22/2006",6.05,"Helicopsychidae",1
"751",568,"8/22/2006",6.05,"Psephenidae",1
"752",568,"8/22/2006",6.05,"Heptageniidae",2
"753",568,"8/22/2006",6.05,"Leptohyphidae",1
"754",568,"8/22/2006",6.05,"Hydroptilidae",1
"755",576,"7/26/2005",5.09,"Philopotamidae",1
"756",584,"7/21/2005",8.34,"Perlidae",2
"757",584,"7/21/2005",8.34,"Athericidae",1
"758",584,"7/21/2005",8.34,"Philopotamidae",1
"759",584,"7/21/2005",8.34,"Psephenidae",1
"760",584,"7/21/2005",8.34,"Ephemerellidae",1
"761",584,"7/21/2005",8.34,"Isonychiidae",1
"762",584,"7/21/2005",8.34,"Corydalidae",1
"763",584,"7/21/2005",8.34,"Heptageniidae",1
"764",584,"7/21/2005",8.34,"Leptohyphidae",1
"765",586,"7/21/2005",8.3,"Perlidae",2
"766",586,"7/21/2005",8.3,"Athericidae",1
"767",586,"7/21/2005",8.3,"Philopotamidae",1
"768",586,"7/21/2005",8.3,"Ephemerellidae",1
"769",586,"7/21/2005",8.3,"Isonychiidae",1
"770",586,"7/21/2005",8.3,"Lepidostomatidae",1
"771",586,"7/21/2005",8.3,"Corydalidae",1
"772",586,"7/21/2005",8.3,"Psephenidae",1
"773",586,"7/21/2005",8.3,"Rhyacophilidae",1
"774",595,"7/12/2005",6.21,"Leuctridae",1
"775",595,"7/12/2005",6.21,"Rhyacophilidae",1
"776",597,"7/12/2005",5.54,"Athericidae",1
"777",597,"7/12/2005",5.54,"Psephenidae",1
"778",598,"9/21/2005",6.88,"Perlidae",1
"779",598,"9/21/2005",6.88,"Philopotamidae",1
"780",598,"9/21/2005",6.88,"Isonychiidae",1
"781",598,"9/21/2005",6.88,"Psephenidae",1
"782",598,"9/21/2005",6.88,"Heptageniidae",1
"783",598,"9/21/2005",6.88,"Leptophlebiidae",1
"784",600,"9/21/2005",6.71,"Athericidae",1
"785",600,"9/21/2005",6.71,"Philopotamidae",1
"786",600,"9/21/2005",6.71,"Isonychiidae",1
"787",600,"9/21/2005",6.71,"Corydalidae",1
"788",600,"9/21/2005",6.71,"Perlidae",1
"789",600,"9/21/2005",6.71,"Psephenidae",1
"790",600,"9/21/2005",6.71,"Rhyacophilidae",1
"791",600,"9/21/2005",6.71,"Heptageniidae",2
"792",603,"7/26/2005",7.84,"Perlidae",2
"793",603,"7/26/2005",7.84,"Caenidae",1
"794",603,"7/26/2005",7.84,"Philopotamidae",2
"795",603,"7/26/2005",7.84,"Isonychiidae",1
"796",603,"7/26/2005",7.84,"Psephenidae",1
"797",603,"7/26/2005",7.84,"Rhyacophilidae",1
"798",603,"7/26/2005",7.84,"Leptohyphidae",1
"799",603,"7/26/2005",7.84,"Leptophlebiidae",1
"800",608,"8/3/2005",4.49,"Hydroptilidae",1
"801",609,"8/3/2005",7.31,"Athericidae",1
"802",609,"8/3/2005",7.31,"Philopotamidae",1
"803",609,"8/3/2005",7.31,"Heptageniidae",1
"804",609,"8/3/2005",7.31,"Perlodidae",1
"805",609,"8/3/2005",7.31,"Rhyacophilidae",2
"806",609,"8/3/2005",7.31,"Chloroperlidae",1
"807",609,"8/3/2005",7.31,"Nemouridae",1
"808",610,"8/3/2005",5.89,"Athericidae",1
"809",610,"8/3/2005",5.89,"Psephenidae",1
"810",610,"8/3/2005",5.89,"Hydroptilidae",1
"811",610,"8/3/2005",5.89,"Lepidostomatidae",1
"812",610,"8/3/2005",5.89,"Leuctridae",1
"813",611,"8/3/2005",5.98,"Athericidae",1
"814",611,"8/3/2005",5.98,"Philopotamidae",1
"815",611,"8/3/2005",5.98,"Heptageniidae",1
"816",611,"8/3/2005",5.98,"Rhyacophilidae",1
"817",612,"8/3/2005",5.2,"Perlidae",1
"818",612,"8/3/2005",5.2,"Philopotamidae",1
"819",612,"8/3/2005",5.2,"Corydalidae",1
"820",616,"7/26/2005",5.07,"Caenidae",1
"821",616,"7/26/2005",5.07,"Heptageniidae",1
"822",617,"7/26/2005",5.98,"Philopotamidae",1
"823",617,"7/26/2005",5.98,"Hydroptilidae",1
"824",617,"7/26/2005",5.98,"Perlidae",1
"825",617,"7/26/2005",5.98,"Psephenidae",1
"826",617,"7/26/2005",5.98,"Heptageniidae",1
"827",618,"7/26/2005",7.7,"Polymitarcyidae",1
"828",618,"7/26/2005",7.7,"Hydroptilidae",1
"829",618,"7/26/2005",7.7,"Heptageniidae",4
"830",618,"7/26/2005",7.7,"Perlidae",1
"831",618,"7/26/2005",7.7,"Psephenidae",1
"832",618,"7/26/2005",7.7,"Ephemerellidae",1
"833",618,"7/26/2005",7.7,"Leptohyphidae",1
"834",620,"8/17/2005",7.32,"Athericidae",1
"835",620,"8/17/2005",7.32,"Philopotamidae",2
"836",620,"8/17/2005",7.32,"Isonychiidae",1
"837",620,"8/17/2005",7.32,"Gomphidae",1
"838",620,"8/17/2005",7.32,"Polycentropodidae",1
"839",620,"8/17/2005",7.32,"Pteronarcidae",1
"840",620,"8/17/2005",7.32,"Heptageniidae",2
"841",626,"9/13/2005",5.48,"Caenidae",1
"842",626,"9/13/2005",5.48,"Philopotamidae",1
"843",626,"9/13/2005",5.48,"Helicopsychidae",1
"844",626,"9/13/2005",5.48,"Heptageniidae",2
"845",628,"9/12/2005",4.19,"Heptageniidae",1
"846",629,"9/13/2005",5.53,"Athericidae",1
"847",629,"9/13/2005",5.53,"Caenidae",1
"848",629,"9/13/2005",5.53,"Helicopsychidae",1
"849",629,"9/13/2005",5.53,"Isonychiidae",1
"850",631,"9/14/2005",6.04,"Athericidae",1
"851",631,"9/14/2005",6.04,"Philopotamidae",1
"852",631,"9/14/2005",6.04,"Hydroptilidae",1
"853",631,"9/14/2005",6.04,"Heptageniidae",1
"854",634,"9/13/2005",6,"Athericidae",1
"855",634,"9/13/2005",6,"Philopotamidae",1
"856",634,"9/13/2005",6,"Isonychiidae",1
"857",634,"9/13/2005",6,"Polycentropodidae",1
"858",634,"9/13/2005",6,"Psephenidae",1
"859",634,"9/13/2005",6,"Heptageniidae",1
"860",634,"9/13/2005",6,"Gomphidae",1
"861",638,"9/13/2005",6.92,"Philopotamidae",1
"862",638,"9/13/2005",6.92,"Helicopsychidae",1
"863",638,"9/13/2005",6.92,"Rhyacophilidae",1
"864",638,"9/13/2005",6.92,"Heptageniidae",1
"865",651,"9/13/2005",6.44,"Caenidae",1
"866",651,"9/13/2005",6.44,"Heptageniidae",2
"867",653,"9/13/2005",6.71,"Philopotamidae",1
"868",653,"9/13/2005",6.71,"Psephenidae",1
"869",653,"9/13/2005",6.71,"Polycentropodidae",1
"870",654,"9/13/2005",5.42,"Philopotamidae",1
"871",654,"9/13/2005",5.42,"Heptageniidae",1
"872",657,"9/12/2005",6.33,"Athericidae",1
"873",657,"9/12/2005",6.33,"Helicopsychidae",1
"874",657,"9/12/2005",6.33,"Corydalidae",1
"875",657,"9/12/2005",6.33,"Psephenidae",1
"876",657,"9/12/2005",6.33,"Leptohyphidae",1
"877",657,"9/12/2005",6.33,"Perlidae",1
"878",666,"9/14/2005",4.63,"Psephenidae",1
"879",666,"9/14/2005",4.63,"Heptageniidae",1
"880",667,"9/12/2005",5.87,"Athericidae",1
"881",667,"9/12/2005",5.87,"Philopotamidae",1
"882",667,"9/12/2005",5.87,"Psephenidae",1
"883",667,"9/12/2005",5.87,"Heptageniidae",1
"884",669,"9/14/2005",8.82,"Philopotamidae",2
"885",669,"9/14/2005",8.82,"Hydroptilidae",1
"886",669,"9/14/2005",8.82,"Psephenidae",1
"887",669,"9/14/2005",8.82,"Heptageniidae",4
"888",669,"9/14/2005",8.82,"Leptohyphidae",1
"889",671,"9/13/2005",5.52,"Philopotamidae",2
"890",671,"9/13/2005",5.52,"Helicopsychidae",1
"891",671,"9/13/2005",5.52,"Isonychiidae",1
"892",671,"9/13/2005",5.52,"Psephenidae",1
"893",671,"9/13/2005",5.52,"Heptageniidae",1
"894",679,"9/13/2005",8.82,"Perlidae",2
"895",679,"9/13/2005",8.82,"Caenidae",1
"896",679,"9/13/2005",8.82,"Isonychiidae",1
"897",679,"9/13/2005",8.82,"Corydalidae",1
"898",679,"9/13/2005",8.82,"Psephenidae",1
"899",679,"9/13/2005",8.82,"Heptageniidae",1
"900",679,"9/13/2005",8.82,"Chloroperlidae",1
"901",681,"9/13/2005",5.32,"Caenidae",1
"902",681,"9/13/2005",5.32,"Philopotamidae",1
"903",681,"9/13/2005",5.32,"Psephenidae",1
"904",683,"7/27/2005",5.23,"Caenidae",1
"905",683,"7/27/2005",5.23,"Philopotamidae",1
"906",683,"7/27/2005",5.23,"Helicopsychidae",1
"907",683,"7/27/2005",5.23,"Psephenidae",1
"908",683,"7/27/2005",5.23,"Heptageniidae",1
"909",693,"9/7/2005",8.17,"Perlidae",2
"910",693,"9/7/2005",8.17,"Brachycentridae",1
"911",693,"9/7/2005",8.17,"Philopotamidae",1
"912",693,"9/7/2005",8.17,"Isonychiidae",1
"913",693,"9/7/2005",8.17,"Corydalidae",1
"914",693,"9/7/2005",8.17,"Heptageniidae",1
"915",694,"7/6/2005",6.43,"Perlidae",1
"916",694,"7/6/2005",6.43,"Philopotamidae",1
"917",694,"7/6/2005",6.43,"Corydalidae",2
"918",694,"7/6/2005",6.43,"Isonychiidae",1
"919",694,"7/6/2005",6.43,"Leuctridae",1
"920",694,"7/6/2005",6.43,"Gomphidae",1
"921",694,"7/6/2005",6.43,"Psephenidae",1
"922",694,"7/6/2005",6.43,"Rhyacophilidae",1
"923",704,"7/26/2004",6.15,"Psephenidae",2
"924",707,"7/26/2004",5.87,"Psephenidae",1
"925",714,"7/28/2004",6.72,"Hydroptilidae",1
"926",714,"7/28/2004",6.72,"Isonychiidae",1
"927",714,"7/28/2004",6.72,"Heptageniidae",3
"928",714,"7/28/2004",6.72,"Psephenidae",1
"929",714,"7/28/2004",6.72,"Corydalidae",1
"930",715,"7/28/2004",6.46,"Philopotamidae",1
"931",715,"7/28/2004",6.46,"Psephenidae",1
"932",715,"7/28/2004",6.46,"Heptageniidae",2
"933",715,"7/28/2004",6.46,"Leptohyphidae",1
"934",715,"7/28/2004",6.46,"Caenidae",1
"935",716,"7/28/2004",5.46,"Philopotamidae",1
"936",716,"7/28/2004",5.46,"Lepidostomatidae",1
"937",716,"7/28/2004",5.46,"Heptageniidae",1
"938",717,"7/28/2004",8.24,"Perlidae",1
"939",717,"7/28/2004",8.24,"Philopotamidae",1
"940",717,"7/28/2004",8.24,"Hydroptilidae",1
"941",717,"7/28/2004",8.24,"Isonychiidae",1
"942",717,"7/28/2004",8.24,"Lepidostomatidae",1
"943",717,"7/28/2004",8.24,"Brachycentridae",1
"944",717,"7/28/2004",8.24,"Psephenidae",1
"945",717,"7/28/2004",8.24,"Heptageniidae",2
"946",719,"7/28/2004",5.1,"Philopotamidae",2
"947",719,"7/28/2004",5.1,"Heptageniidae",1
"948",719,"7/28/2004",5.1,"Corydalidae",1
"949",724,"7/29/2004",4.81,"Philopotamidae",1
"950",741,"7/23/2004",8.19,"Athericidae",1
"951",741,"7/23/2004",8.19,"Psephenidae",1
"952",741,"7/23/2004",8.19,"Hydroptilidae",1
"953",741,"7/23/2004",8.19,"Corydalidae",1
"954",741,"7/23/2004",8.19,"Perlidae",1
"955",741,"7/23/2004",8.19,"Ephemerellidae",1
"956",743,"7/23/2004",6.74,"Isonychiidae",1
"957",743,"7/23/2004",6.74,"Ephemerellidae",1
"958",743,"7/23/2004",6.74,"Perlidae",1
"959",801,"8/4/2004",4.3,"Ephemerellidae",1
"960",811,"9/14/2004",6.99,"Philopotamidae",1
"961",811,"9/14/2004",6.99,"Polycentropodidae",1
"962",811,"9/14/2004",6.99,"Rhyacophilidae",1
"963",811,"9/14/2004",6.99,"Chloroperlidae",1
"964",813,"9/22/2004",7.93,"Perlidae",2
"965",813,"9/22/2004",7.93,"Brachycentridae",2
"966",813,"9/22/2004",7.93,"Philopotamidae",1
"967",813,"9/22/2004",7.93,"Corydalidae",1
"968",813,"9/22/2004",7.93,"Rhyacophilidae",3
"969",813,"9/22/2004",7.93,"Heptageniidae",1
"970",813,"9/22/2004",7.93,"Leptophlebiidae",1
"971",815,"8/24/2004",7.62,"Perlidae",1
"972",815,"8/24/2004",7.62,"Psephenidae",1
"973",815,"8/24/2004",7.62,"Ephemerellidae",1
"974",815,"8/24/2004",7.62,"Leptophlebiidae",1
"975",815,"8/24/2004",7.62,"Gomphidae",1
"976",815,"8/24/2004",7.62,"Heptageniidae",1
"977",815,"8/24/2004",7.62,"Leuctridae",1
"978",817,"8/18/2004",7.08,"Philopotamidae",2
"979",817,"8/18/2004",7.08,"Ephemerellidae",1
"980",817,"8/18/2004",7.08,"Rhyacophilidae",1
"981",817,"8/18/2004",7.08,"Leptophlebiidae",1
"982",817,"8/18/2004",7.08,"Nemouridae",1
"983",818,"8/18/2004",8.32,"Ephemerellidae",1
"984",818,"8/18/2004",8.32,"Lepidostomatidae",1
"985",818,"8/18/2004",8.32,"Leuctridae",1
"986",818,"8/18/2004",8.32,"Hydroptilidae",1
"987",818,"8/18/2004",8.32,"Rhyacophilidae",1
"988",818,"8/18/2004",8.32,"Nemouridae",1
"989",818,"8/18/2004",8.32,"Chloroperlidae",1
"990",818,"8/18/2004",8.32,"Perlidae",1
"991",818,"8/18/2004",8.32,"Perlodidae",1
"992",819,"8/18/2004",3.99,"Lepidostomatidae",1
"993",819,"8/18/2004",3.99,"Leptophlebiidae",1
"994",822,"8/24/2004",5.6,"Leuctridae",1
"995",822,"8/24/2004",5.6,"Rhyacophilidae",1
"996",823,"8/25/2004",6.87,"Ephemerellidae",1
"997",823,"8/25/2004",6.87,"Leuctridae",1
"998",823,"8/25/2004",6.87,"Rhyacophilidae",1
"999",823,"8/25/2004",6.87,"Nemouridae",1
"1000",823,"8/25/2004",6.87,"Peltoperlidae",1
"1001",823,"8/25/2004",6.87,"Leptophlebiidae",1
"1002",827,"8/25/2004",6.03,"Leuctridae",1
"1003",827,"8/25/2004",6.03,"Polycentropodidae",1
"1004",827,"8/25/2004",6.03,"Rhyacophilidae",1
"1005",828,"8/25/2004",8.14,"Philopotamidae",1
"1006",828,"8/25/2004",8.14,"Ephemerellidae",1
"1007",828,"8/25/2004",8.14,"Lepidostomatidae",1
